0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.017341273597585	6.017201904523215	6.017050447054417	6.016885850477882	6.016706972353885	6.016512570436536	6.016301293869159	6.016071673587654	6.0158221118577035	6.015550870864405	6.015256060264696	6.014935623603714	6.014587323486002	6.014208725381142	6.0137971799305046	6.013349803607563	6.01286345756817	6.01233472450892	6.0117598833315995	6.011134881388378	6.010455304056436	6.0097163413611625	6.00891275133309	6.008038819745528	6.007088315835774	6.0060544435624195	6.004929787893435	6.0037062555530305	6.002375009578237	6.000926396947001	5.99934986843614	5.997633889746536	5.995765842792418	5.9937319158862365	5.9915169813567735	5.9891044589094244	5.986476162767312	5.983612130311032	5.980490429553223	5.977086942328047	5.973375119529446	5.969325704074194	5.964906416472393	5.960081596925219	5.954811796698691	5.949053310089877	5.942757636544043	5.935870860312382	5.928332932352165	5.920076835822683	5.911027612337417	5.901101220852522	5.890203194383978	5.878227051222262	5.865052406380871	5.850542714895808	5.8345425602265495	5.8168743769346545	5.7973344650040595	5.775688110768118	5.7516635723825384	5.72494461033795	5.695161137235967	5.661877413615183	5.624577009631414	5.582643458128703	5.535335100556939	5.481752007049349	5.420791930739605	5.351090864435514	5.270941625507931	5.178180531511805	5.0700268332025376	4.942850709442337	4.791830698303545	4.6104355853679175	4.389619667324575	4.116535520128156	3.772407543692458	3.3288956691651808	2.741655429499838	1.9385833127945273	0.7981605062883459	-14199496293978212e-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4086392888786707	1.4087046307589477	1.4087756401693066	1.408852809726804	1.4089366750535652	1.4090278185648963	1.409126873597251	1.4092345289075208	1.4093515335784195	1.4094787023681283	1.4096169215462189	1.4097671552622202	1.4099304524979586	1.4101079546601332	1.4103009038756296	1.4105106520587514	1.4107386708270675	1.4109865623511546	1.4112560712329245	1.411549097518215	1.4118677109614304	1.4122141666739492	1.412590922303873	1.4130006569126679	1.4134462917348465	1.4139310130305336	1.4144582972677866	1.4150319389028725	1.4156560810627996	1.416335249476209	1.4170743900472136	1.417878910523518	1.4187547267760114	1.4197083142845532	1.4207467655155746	1.4218778539843284	1.4231101059213316	1.42445288061302	1.425916460665481	1.4275121536540274	1.429252406877439	1.4311509372441338	1.4332228786894834	1.4354849499749203	1.4379556462685066	1.440655458578172	1.4436071259330387	1.4468359262250623	1.45037001288339	1.4542408061237462	1.45848344948095	1.4631373448083198	1.4682467820632055	1.4738616841940582	1.480038492570032	1.4868412250138068	1.4943427471092998	1.5026263087429887	1.5117874127523734	1.5219361024334654	1.5331997813952498	1.5457267155586552	1.5596904169211359	1.5752951778326838	1.5927831215706678	1.6124432729656073	1.6346233516562143	1.6597452813000755	1.6883258399779904	1.7210045296386667	1.758581746808156	1.8020719136595391	1.8527787583336714	1.9124040883462106	1.9832084007942514	2.068253794156315	2.1717812613889373	2.2998141964741565	2.4611553629985865	2.6690917358120245	2.944413801396528	3.3209266134453563	3.8556031248947287	3.9505326272085024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4086392888786707	1.4087046307589477	1.4087756401693066	1.408852809726804	1.4089366750535652	1.4090278185648963	1.409126873597251	1.4092345289075208	1.4093515335784195	1.4094787023681283	1.4096169215462189	1.4097671552622202	1.4099304524979586	1.4101079546601332	1.4103009038756296	1.4105106520587514	1.4107386708270675	1.4109865623511546	1.4112560712329245	1.411549097518215	1.4118677109614304	1.4122141666739492	1.412590922303873	1.4130006569126679	1.4134462917348465	1.4139310130305336	1.4144582972677866	1.4150319389028725	1.4156560810627996	1.416335249476209	1.4170743900472136	1.417878910523518	1.4187547267760114	1.4197083142845532	1.4207467655155746	1.4218778539843284	1.4231101059213316	1.42445288061302	1.425916460665481	1.4275121536540274	1.429252406877439	1.4311509372441338	1.4332228786894834	1.4354849499749203	1.4379556462685066	1.440655458578172	1.4436071259330387	1.4468359262250623	1.45037001288339	1.4542408061237462	1.45848344948095	1.4631373448083198	1.4682467820632055	1.4738616841940582	1.480038492570032	1.4868412250138068	1.4943427471092998	1.5026263087429887	1.5117874127523734	1.5219361024334654	1.5331997813952498	1.5457267155586552	1.5596904169211359	1.5752951778326838	1.5927831215706678	1.6124432729656073	1.6346233516562143	1.6597452813000755	1.6883258399779904	1.7210045296386667	1.758581746808156	1.8020719136595391	1.8527787583336714	1.9124040883462106	1.9832084007942514	2.068253794156315	2.1717812613889373	2.2998141964741565	2.4611553629985865	2.6690917358120245	2.944413801396528	3.3209266134453563	3.8556031248947287	3.9505326272085024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
